No,Student ID,Level Cohort,Term No / Semester No,Session,GPA,CGPA,Academic Status,Academic Awards,Credit Hours Earned,Credit Hours Remaining,Credit Hours Progression
359,0028826,DCS2205,2,202208,2.2,2.24,Good Standing,,23,67,26
360,0028826,DCS2205,3,202301,2,2.14,Good Standing,,37,53,41
361,0028826,DCS2205,4,202306,3.5,2.33,Good Standing,,45,45,50
362,0028826,DCS2205,5,202308,2.61,2.54,Good Standing,,63,27,70
363,0028826,DCS2205,6,202401,1.81,2.49,Warning,,75,15,83
364,0028826,DCS2205,7,202406,2.67,2.49,Good Standing,,78,12,87
365,0028826,DCS2205,8,202408,2.43,2.62,Good Standing,,85,5,94
366,0028826,DCS2205,9,202501,2.33,2.6,Good Standing,,91,0,100
367,0029907,DSW_PT2308,1,202308,3.27,3.27,Good Standing,,11,79,12
368,0029907,DSW_PT2308,2,202401,3.7,3.48,Good Standing,,22,68,24
369,0029907,DSW_PT2308,3,202406,3.87,3.56,Good Standing,,27,63,30
370,0029907,DSW_PT2308,4,202408,3.77,3.61,Good Standing,,37,53,41
371,0029907,DSW_PT2308,5,202501,3.69,3.63,Good Standing,Dean's List,49,41,54
372,0029907,DSW_PT2308,6,202506,4,3.66,Good Standing,,53,37,59
373,0030060,DIT2308,1,202308,1.94,1.94,Warning,,14,76,16
374,0030060,DIT2308,2,202401,2.39,2.12,Good Standing,,25,65,28
375,0030060,DIT2308,3,202406,3.17,2.35,Good Standing,,33,57,37
376,0030060,DIT2308,4,202408,2.87,2.66,Good Standing,,48,42,53
377,0030060,DIT2308,5,202501,2.44,2.6,Good Standing,,63,27,70
378,0030060,DIT2308,6,202506,2.83,2.63,Good Standing,,71,19,79
379,0031186,DDM2501,1,202501,3.2,3.2,Good Standing,,17,73,19
380,0031186,DDM2501,2,202506,3.54,3.31,Good Standing,,25,65,28
381,0028268,DECE2108,1,202108,3.63,3.63,Good Standing,Dean's List,18,72,20
382,0028268,DECE2108,2,202201,3.69,3.66,Good Standing,Dean's List,36,54,40
383,0028268,DECE2108,3,202205,3,3.59,Good Standing,,40,50,44
384,0028268,DECE2108,4,202208,3.59,3.59,Good Standing,Dean's List,60,30,67
385,0028268,DECE2108,5,202301,3.86,3.64,Good Standing,Dean's List,76,14,84
386,0028268,DECE2108,6,202306,3.5,3.63,Good Standing,,86,4,96
387,0028268,DECE2108,7,202308,4,3.65,Good Standing,,90,0,100
388,0028352,DIT2201,1,202201,4,4,Good Standing,President's List,17,73,19
389,0028352,DIT2201,2,202205,4,4,Good Standing,,26,64,29
390,0028352,DIT2201,3,202208,4,4,Good Standing,President's List,43,47,48
391,0028352,DIT2201,4,202301,4,4,Good Standing,President's List,60,30,67
392,0028352,DIT2201,5,202306,4,4,Good Standing,,69,21,77
393,0028352,DIT2201,6,202308,4,4,Good Standing,President's List,85,5,94
394,0028352,DIT2201,7,202401,4,4,Good Standing,,91,0,100
395,0030677,DECE2408,1,202408,3.28,3.28,Good Standing,,18,72,20
396,0030677,DECE2408,2,202501,2.94,3.12,Good Standing,,35,55,39
397,0030677,DECE2408,3,202506,2.67,3.03,Good Standing,,35,55,39
398,0021253,DECE1408,1,201408,3.1,3.1,Good Standing,,18,72,20
399,0021253,DECE1408,2,201501,3.84,3.25,Good Standing,,26,64,29
400,0021253,DECE1408,3,201504,3.12,3.19,Good Standing,,46,44,51
401,0021253,DECE1408,4,201508,3.28,3.22,Good Standing,,64,26,71
402,0021253,DECE1408,5,201601,3.33,3.23,Good Standing,,68,22,76
403,0021253,DECE1408,6,201604,3.28,3.24,Good Standing,,86,4,96
404,0021253,DECE1408,7,201608,4,3.28,Good Standing,,90,0,100
405,0026504,DECE1908,1,201908,3,3,Good Standing,,18,72,20
406,0026504,DECE1908,2,202001,3.17,3.06,Good Standing,,26,64,29
407,0026504,DECE1908,3,202004,3.27,3.15,Good Standing,,44,46,49
408,0026504,DECE1908,4,202008,3.26,3.18,Good Standing,,64,26,71
409,0026504,DECE1908,5,202101,3.57,3.27,Good Standing,Dean's List,83,7,92
410,0026504,DECE1908,6,202105,4,3.31,Good Standing,,87,3,97
411,0026504,DECE1908,7,202108,4,3.34,Good Standing,,91,0,100
412,0024732,DECE1804,1,201804,4,4,Good Standing,President's List,18,72,20
413,0024732,DECE1804,2,201808,4,4,Good Standing,President's List,38,52,42
414,0024732,DECE1804,3,201901,3.67,3.96,Good Standing,,42,48,47
415,0024732,DECE1804,4,201904,4,3.97,Good Standing,President's List,61,29,68
416,0024732,DECE1804,5,201908,4,3.98,Good Standing,President's List,78,12,87
417,0024732,DECE1804,6,202001,4,3.98,Good Standing,,86,4,96
418,0024732,DECE1804,7,202004,4,3.98,Good Standing,,90,0,100
419,0029725,DECE2308,1,202308,2.93,2.93,Good Standing,,18,72,20
420,0029725,DECE2308,2,202401,2.65,2.79,Good Standing,,35,55,39
421,0029725,DECE2308,3,202406,2.62,2.76,Good Standing,,43,47,48
422,0029725,DECE2308,4,202408,1.8,2.51,Warning,,55,35,61
423,0029725,DECE2308,5,202501,2.25,2.45,Good Standing,,71,19,79
424,0029725,DECE2308,6,202506,2.54,2.46,Good Standing,,71,19,79
425,0031383,DECE2506,1,202506,2.54,2.54,Good Standing,,0,90,0
426,0020680,DECE1504,1,201504,1.94,1.94,Warning,,16,74,18
427,0023147,DECE1704,1,201704,1.18,1.18,Warning,,5,85,6
428,0031038,DFT2501,1,202501,3.65,3.65,Good Standing,Dean's List,17,73,19
429,0031038,DFT2501,2,202506,3.5,3.6,Good Standing,,25,65,28
430,0023462,DECE1708,1,201708,2.67,2.67,Good Standing,,18,72,20
431,0023462,DECE1708,2,201801,2.78,2.71,Good Standing,,27,63,30
432,0023462,DECE1708,3,201804,2.69,2.7,Good Standing,,46,44,51
433,0023462,DECE1708,4,201808,3.07,2.83,Good Standing,,66,24,73
434,0023462,DECE1708,5,201901,3,2.84,Good Standing,,70,20,78
435,0023462,DECE1708,6,201904,2.55,2.78,Good Standing,,86,4,96
436,0023462,DECE1708,8,202001,0,2.65,Warning,,86,4,96
437,0030026,DECE2308,1,202308,3.5,3.5,Good Standing,Dean's List,18,72,20
438,0030026,DECE2308,2,202401,3.88,3.69,Good Standing,Dean's List,35,55,39
439,0030026,DECE2308,3,202406,3.5,3.65,Good Standing,,43,47,48
440,0030026,DECE2308,4,202408,3.47,3.6,Good Standing,,58,32,64
441,0030026,DECE2308,5,202501,3.33,3.55,Good Standing,,74,16,82
442,0030026,DECE2308,6,202506,3.5,3.54,Good Standing,,74,16,82
443,0029034,DECE2208,1,202208,2.72,2.72,Good Standing,,19,71,21
444,0029034,DECE2208,2,202301,3,2.86,Good Standing,,39,51,43
445,0029034,DECE2208,3,202306,3.33,2.91,Good Standing,,43,47,48
446,0029034,DECE2208,4,202308,2.94,2.91,Good Standing,,59,31,66
447,0029034,DECE2208,5,202401,3.16,2.97,Good Standing,,78,12,87
448,0029034,DECE2208,6,202406,3.04,2.98,Good Standing,,86,4,96
449,0029034,DECE2208,7,202408,3.67,3.01,Good Standing,,90,0,100
450,0031505,DDB2506,1,202506,2,2,Good Standing,,8,82,9
451,0021198,DECE1308,1,201308,3.75,3.75,Good Standing,Dean's List,16,74,18
452,0021198,DECE1308,2,201401,3.78,3.76,Good Standing,,28,62,31
453,0021198,DECE1308,3,201404,3.57,3.69,Good Standing,Dean's List,47,43,52
454,0021198,DECE1308,4,201408,3.72,3.7,Good Standing,Dean's List,65,25,72
455,0021198,DECE1308,5,201501,4,3.72,Good Standing,,69,21,77
456,0021198,DECE1308,6,201504,3.8,3.74,Good Standing,Dean's List,89,1,99
457,0021198,DECE1308,7,201508,4,3.75,Good Standing,,93,0,100
458,0027187,DECE2004,1,202004,3.73,3.73,Good Standing,Dean's List,17,73,19
459,0027187,DECE2004,2,202008,3.46,3.61,Good Standing,,36,54,40
460,0027187,DECE2004,3,202101,3.71,3.65,Good Standing,Dean's List,53,37,59
461,0027187,DECE2004,4,202105,4,3.67,Good Standing,,57,33,63
462,0027187,DECE2004,5,202108,3.41,3.61,Good Standing,,76,14,84
463,0027187,DECE2004,6,202201,3.73,3.62,Good Standing,,87,3,97
464,0027187,DECE2004,7,202205,3.67,3.63,Good Standing,,91,0,100
465,0027933,DECE2105,1,202105,3.25,3.25,Good Standing,,8,82,9
466,0027933,DECE2105,2,202108,2.85,3,Good Standing,,26,64,29
467,0027933,DECE2105,3,202201,2.54,2.79,Good Standing,,46,44,51
468,0027933,DECE2105,4,202205,3.33,2.84,Good Standing,,50,40,56
469,0027933,DECE2105,5,202208,2.92,2.86,Good Standing,,69,21,77
470,0027933,DECE2105,6,202301,3.11,2.92,Good Standing,,87,3,97
471,0027933,DECE2105,7,202306,3.67,2.95,Good Standing,,91,0,100
472,0022222,DECE1608,1,201608,3.42,3.42,Good Standing,,16,74,18
473,0022222,DECE1608,2,201701,3.11,3.29,Good Standing,,25,65,28
474,0022222,DECE1608,3,201704,3.12,3.22,Good Standing,,44,46,49
475,0022222,DECE1608,4,201708,3.38,3.26,Good Standing,,62,28,69
476,0022222,DECE1608,5,201801,4,3.32,Good Standing,,66,24,73
477,0022222,DECE1608,6,201804,3.35,3.32,Good Standing,,86,4,96
478,0022222,DECE1608,7,201808,4,3.36,Good Standing,,90,0,100
479,0021220,DECE1401,1,201401,3.78,3.78,Good Standing,,9,81,10
480,0021220,DECE1401,2,201404,3.77,3.77,Good Standing,Dean's List,27,63,30
481,0021220,DECE1401,3,201408,3.35,3.59,Good Standing,,46,44,51
482,0021220,DECE1401,4,201501,3.33,3.56,Good Standing,,50,40,56
483,0021220,DECE1401,5,201504,3.61,3.58,Good Standing,Dean's List,69,21,77
484,0021220,DECE1401,6,201508,3.86,3.64,Good Standing,Dean's List,86,4,96
485,0021220,DECE1401,7,201601,4,3.66,Good Standing,,90,0,100
486,0021231,DECE1404,1,201404,3.18,3.18,Good Standing,,20,70,22
487,0021231,DECE1404,2,201408,3.39,3.28,Good Standing,,38,52,42
488,0021231,DECE1404,3,201501,3,3.25,Good Standing,,42,48,47
489,0021231,DECE1404,4,201504,3.73,3.4,Good Standing,Dean's List,61,29,68
490,0021231,DECE1404,5,201508,3.61,3.45,Good Standing,Dean's List,81,9,90
491,0021231,DECE1404,6,201601,3.33,3.44,Good Standing,,89,1,99
492,0021231,DECE1404,7,201604,2.67,3.4,Good Standing,,93,0,100
493,0022117,DECE1604,1,201604,3.43,3.43,Good Standing,,17,73,19
494,0022117,DECE1604,2,201608,3.77,3.59,Good Standing,Dean's List,36,54,40
495,0022117,DECE1604,3,201701,3.33,3.56,Good Standing,,40,50,44
496,0022117,DECE1604,4,201704,3.55,3.56,Good Standing,Dean's List,60,30,67
497,0022117,DECE1604,5,201708,3.71,3.59,Good Standing,Dean's List,77,13,86
498,0022117,DECE1604,6,201801,3.89,3.63,Good Standing,,86,4,96
499,0022117,DECE1604,7,201804,3.67,3.63,Good Standing,,90,0,100
500,0021254,DECE1408,1,201408,3.17,3.17,Good Standing,,18,72,20
501,0021254,DECE1408,2,201501,3.84,3.3,Good Standing,,26,64,29
502,0021254,DECE1408,3,201504,3.39,3.34,Good Standing,,46,44,51
503,0021254,DECE1408,4,201508,3.5,3.39,Good Standing,,64,26,71
504,0021254,DECE1408,5,201601,3.67,3.41,Good Standing,,68,22,76
505,0021254,DECE1408,6,201604,3.39,3.41,Good Standing,,86,4,96
506,0021254,DECE1408,7,201608,3,3.39,Good Standing,,90,0,100
507,0023326,DSW_PT1704,1,201704,3.83,3.83,Good Standing,Dean's List,12,78,13
508,0023326,DSW_PT1704,2,201708,4,3.92,Good Standing,President's List,24,66,27
509,0023326,DSW_PT1704,3,201801,3.33,3.8,Good Standing,,30,60,33
510,0023326,DSW_PT1704,4,201804,2.82,3.57,Good Standing,,42,48,47
511,0023326,DSW_PT1704,5,201808,3.6,3.58,Good Standing,,55,35,61
512,0023326,DSW_PT1704,6,201901,4,3.62,Good Standing,,61,29,68
513,0023326,DSW_PT1704,7,201904,3.92,3.66,Good Standing,,71,19,79
514,0023326,DSW_PT1704,8,201908,3.52,3.64,Good Standing,,84,6,93
515,0023326,DSW_PT1704,9,202001,4,3.67,Good Standing,,91,0,100
516,0026270,DECE1908,1,201908,2.67,2.67,Good Standing,,18,72,20
517,0026270,DECE1908,2,202001,2.75,2.7,Good Standing,,26,64,29
518,0026270,DECE1908,3,202004,3.33,2.96,Good Standing,,44,46,49
519,0026270,DECE1908,4,202008,3.14,3.01,Good Standing,,63,27,70
520,0026270,DECE1908,5,202101,3.12,3.04,Good Standing,,82,8,91
521,0026270,DECE1908,6,202105,3,3.03,Good Standing,,86,4,96
522,0026270,DECE1908,7,202108,3.67,3.07,Good Standing,,90,0,100
523,0024758,DECE1804,1,201804,2.73,2.73,Good Standing,,18,72,20
524,0024758,DECE1804,2,201808,3,2.87,Good Standing,,38,52,42
525,0024758,DECE1804,3,201901,2.67,2.85,Good Standing,,42,48,47
526,0024758,DECE1804,4,201904,3.27,2.99,Good Standing,,61,29,68
527,0024758,DECE1804,5,201908,3.06,3.01,Good Standing,,78,12,87
528,0024758,DECE1804,6,202001,3.54,3.06,Good Standing,,86,4,96
529,0024758,DECE1804,7,202004,4,3.11,Good Standing,,90,0,100
530,0021221,DECE1401,1,201401,1.44,1.44,Warning,,6,84,7
531,0021221,DECE1401,2,201404,1.77,1.64,Probation,,16,74,18
532,0021221,DECE1401,3,201408,2.23,2.05,Good Standing,,31,59,34
533,0021221,DECE1401,4,201501,2.67,2.13,Good Standing,,40,50,44
534,0021221,DECE1401,5,201504,2.62,2.48,Good Standing,,58,32,64
535,0021221,DECE1401,6,201508,2.47,2.47,Good Standing,,73,17,81
536,0021221,DECE1401,7,201601,3,2.51,Good Standing,,77,13,86
537,0021221,DECE1401,8,201604,2.44,2.5,Good Standing,,86,4,96
538,0021221,DECE1401,9,201608,3,2.52,Good Standing,,90,0,100
539,0024784,DECE1804,1,201804,3.2,3.2,Good Standing,,18,72,20
540,0024784,DECE1804,2,201808,3.31,3.26,Good Standing,,38,52,42
541,0024784,DECE1804,3,201901,3.33,3.27,Good Standing,,42,48,47
542,0024784,DECE1804,4,201904,3.27,3.27,Good Standing,,61,29,68
543,0024784,DECE1804,5,201908,3.47,3.32,Good Standing,,78,12,87
544,0024784,DECE1804,6,202001,4,3.39,Good Standing,,86,4,96
545,0024784,DECE1804,7,202004,4,3.42,Good Standing,,90,0,100
546,0029180,DSW_PT2208,1,202208,4,4,Good Standing,,11,79,12
547,0029180,DSW_PT2208,2,202301,3.7,3.85,Good Standing,,22,68,24
548,0029180,DSW_PT2208,3,202305,4,3.88,Good Standing,,27,63,30
549,0029180,DSW_PT2208,4,202308,3.75,3.84,Good Standing,Dean's List,39,51,43
550,0029180,DSW_PT2208,5,202401,3.94,3.86,Good Standing,,50,40,56
551,0029180,DSW_PT2208,6,202406,4,3.87,Good Standing,,54,36,60
552,0029180,DSW_PT2208,7,202408,3.92,3.88,Good Standing,Dean's List,66,24,73
553,0029180,DSW_PT2208,8,202501,4,3.89,Good Standing,,75,15,83
554,0029180,DSW_PT2208,9,202506,4,3.9,Good Standing,,79,11,88
555,0030995,DECE2501,1,202501,3.18,3.18,Good Standing,,17,73,19
556,0030995,DECE2501,2,202506,3.37,3.24,Good Standing,,17,73,19
557,0029617,DECE2306,1,202306,3.37,3.37,Good Standing,,8,82,9
558,0029617,DECE2306,2,202308,3.32,3.33,Good Standing,,26,64,29
559,0029617,DECE2306,3,202401,3.84,3.54,Good Standing,Dean's List,43,47,48
560,0029617,DECE2306,4,202406,3.13,3.47,Good Standing,,51,39,57
561,0029617,DECE2306,5,202408,3.6,3.5,Good Standing,Dean's List,66,24,73
562,0029617,DECE2306,6,202501,3.63,3.53,Good Standing,Dean's List,82,8,91
563,0029617,DECE2306,7,202506,4,3.57,Good Standing,,82,8,91
564,0028202,DECE2108,1,202108,3.17,3.17,Good Standing,,18,72,20
565,0028202,DECE2108,2,202201,2.93,3.05,Good Standing,,36,54,40
566,0028202,DECE2108,3,202205,3.33,3.08,Good Standing,,40,50,44
567,0028202,DECE2108,4,202208,2.96,3.04,Good Standing,,60,30,67
568,0028202,DECE2108,5,202301,3.36,3.1,Good Standing,,76,14,84
569,0028202,DECE2108,6,202306,3.5,3.13,Good Standing,,86,4,96
570,0028202,DECE2108,7,202308,3.67,3.16,Good Standing,,90,0,100
571,0020454,DECE1501,1,201501,3.62,3.62,Good Standing,,9,81,10
572,0020454,DECE1501,2,201504,3.69,3.67,Good Standing,Dean's List,28,62,31
573,0020454,DECE1501,3,201508,3.45,3.58,Good Standing,,50,40,56
574,0020454,DECE1501,4,201601,3,3.52,Good Standing,,54,36,60
575,0020454,DECE1501,5,201604,3.45,3.5,Good Standing,,72,18,80
576,0020454,DECE1501,6,201608,3.8,3.56,Good Standing,Dean's List,89,1,99
577,0020454,DECE1501,7,201701,2.33,3.5,Good Standing,,93,0,100
578,0029386,DECE2301,1,202301,3.49,3.49,Good Standing,,19,71,21
579,0029386,DECE2301,2,202306,3.75,3.57,Good Standing,,27,63,30
580,0029386,DECE2301,3,202308,3.61,3.58,Good Standing,Dean's List,43,47,48
581,0029386,DECE2301,4,202401,3.69,3.61,Good Standing,Dean's List,59,31,66
582,0029386,DECE2301,5,202406,3.5,3.6,Good Standing,,67,23,74
583,0029386,DECE2301,6,202408,3.67,3.61,Good Standing,Dean's List,82,8,91
584,0029386,DECE2301,7,202501,4,3.64,Good Standing,,90,0,100
585,0028736,DDB2205,1,202205,3.17,3.17,Good Standing,,9,81,10
586,0028736,DDB2205,2,202208,3.67,3.52,Good Standing,Dean's List,26,64,29
587,0028736,DDB2205,3,202301,3.93,3.7,Good Standing,Dean's List,43,47,48
588,0028736,DDB2205,4,202306,3.84,3.72,Good Standing,,51,39,57
589,0028736,DDB2205,5,202308,3.56,3.67,Good Standing,Dean's List,69,21,77
590,0028736,DDB2205,6,202401,3.94,3.72,Good Standing,Dean's List,85,5,94
591,0028736,DDB2205,7,202406,3.33,3.7,Good Standing,,91,0,100
592,0026576,DECE1908,1,201908,2.6,2.6,Good Standing,,18,72,20
593,0026576,DECE1908,2,202001,2.71,2.64,Good Standing,,26,64,29
594,0026576,DECE1908,3,202004,2.94,2.76,Good Standing,,44,46,49
595,0026576,DECE1908,4,202008,3.29,2.92,Good Standing,,63,27,70
596,0026576,DECE1908,5,202101,3.23,3,Good Standing,,82,8,91
597,0026576,DECE1908,6,202105,4,3.05,Good Standing,,86,4,96
598,0026576,DECE1908,7,202108,3.67,3.08,Good Standing,,90,0,100
599,0028208,DECE2108,1,202108,3.43,3.43,Good Standing,,18,72,20
600,0028208,DECE2108,2,202201,3.5,3.46,Good Standing,Dean's List,36,54,40
601,0028208,DECE2108,3,202205,3,3.42,Good Standing,,40,50,44
602,0028208,DECE2108,4,202208,3.49,3.44,Good Standing,,60,30,67
603,0028208,DECE2108,5,202301,3.6,3.47,Good Standing,Dean's List,76,14,84
604,0028208,DECE2108,6,202306,4,3.51,Good Standing,,86,4,96
605,0028208,DECE2108,7,202308,4,3.54,Good Standing,,90,0,100
606,0027529,DECE2008,1,202008,2.2,2.2,Good Standing,,15,75,17
607,0027529,DECE2008,2,202101,2.96,2.59,Good Standing,,33,57,37
608,0027529,DECE2008,3,202105,2.5,2.57,Good Standing,,41,49,46
609,0027529,DECE2008,4,202108,2.71,2.61,Good Standing,,59,31,66
610,0027529,DECE2008,5,202201,2.52,2.58,Good Standing,,79,11,88
611,0027529,DECE2008,6,202205,2.33,2.57,Good Standing,,83,7,92
612,0027529,DECE2008,7,202208,2.67,2.64,Good Standing,,86,4,96
613,0027529,DECE2008,8,202301,2.67,2.64,Good Standing,,90,0,100
614,0029958,DDB2308,1,202308,2.67,2.67,Good Standing,,17,73,19
615,0029958,DDB2308,2,202401,2.67,2.67,Good Standing,,34,56,38
616,0029958,DDB2308,3,202406,3,2.73,Good Standing,,42,48,47
617,0029958,DDB2308,4,202408,3,2.81,Good Standing,,60,30,67
618,0029958,DDB2308,5,202501,3.52,2.96,Good Standing,Dean's List,76,14,84
619,0029958,DDB2308,6,202506,3.46,3.01,Good Standing,,84,6,93
620,0023653,DECE1708,1,201708,0.86,0.86,Warning,,7,83,8
621,0023653,DECE1708,2,201801,1.67,1.17,Probation,,13,77,14
622,0023653,DECE1708,3,201804,1.92,1.66,Dismissal,,23,67,26
623,0023653,DECE1708,4,201808,2.51,1.95,Good Standing,,38,52,42
624,0023653,DECE1708,5,201901,1.67,1.94,Dismissal,,41,49,46
625,0021308,DECE1508,1,201508,2.58,2.58,Good Standing,,18,72,20
626,0021308,DECE1508,2,201601,3.12,2.8,Good Standing,,26,64,29
627,0021308,DECE1508,3,201604,3.33,3.04,Good Standing,,42,48,47
628,0021308,DECE1508,4,201608,2.92,3,Good Standing,,59,31,66
629,0021308,DECE1508,5,201701,2.67,2.98,Good Standing,,63,27,70
630,0021308,DECE1508,6,201704,2.42,2.83,Good Standing,,80,10,89
631,0021308,DECE1508,7,201708,2,2.79,Good Standing,,84,6,93
632,0021308,DECE1508,9,201804,3,2.85,Good Standing,,90,0,100
633,0023324,DSW_PT1704,1,201704,3.75,3.75,Good Standing,Dean's List,12,78,13
634,0023324,DSW_PT1704,2,201708,3.92,3.83,Good Standing,Dean's List,24,66,27
635,0023324,DSW_PT1704,3,201801,3.22,3.71,Good Standing,,30,60,33
636,0023324,DSW_PT1704,4,201804,2.93,3.53,Good Standing,,42,48,47
637,0023324,DSW_PT1704,5,201808,2.87,3.39,Good Standing,,55,35,61
638,0023324,DSW_PT1704,6,201901,3.78,3.44,Good Standing,,61,29,68
639,0023324,DSW_PT1704,7,201904,4,3.51,Good Standing,,71,19,79
640,0023324,DSW_PT1704,8,201908,3.43,3.5,Good Standing,,84,6,93
641,0023324,DSW_PT1704,9,202001,3.81,3.52,Good Standing,,91,0,100
642,0021255,DECE1408,1,201408,3.88,3.88,Good Standing,Dean's List,18,72,20
643,0021255,DECE1408,2,201501,3.84,3.87,Good Standing,,26,64,29
644,0021255,DECE1408,3,201504,3.51,3.7,Good Standing,Dean's List,46,44,51
645,0021255,DECE1408,4,201508,3.83,3.75,Good Standing,Dean's List,64,26,71
646,0021255,DECE1408,5,201601,4,3.76,Good Standing,,68,22,76
647,0021255,DECE1408,6,201604,3.78,3.77,Good Standing,Dean's List,86,4,96
648,0021255,DECE1408,7,201608,3,3.73,Good Standing,,90,0,100
649,0029530,DECE2301,1,202301,2.32,2.32,Good Standing,,19,71,21
650,0029530,DECE2301,2,202306,1.88,2.19,Warning,,25,65,28
651,0029530,DECE2301,3,202308,3.06,2.51,Good Standing,,41,49,46
652,0029530,DECE2301,4,202401,2.25,2.44,Good Standing,,57,33,63
653,0029530,DECE2301,5,202406,2.57,2.53,Good Standing,,67,23,74
654,0029530,DECE2301,6,202408,2.74,2.57,Good Standing,,82,8,91
655,0029530,DECE2301,7,202501,3.17,2.62,Good Standing,,90,0,100
656,0028725,DDM2205,1,202205,3.34,3.34,Good Standing,,9,81,10
657,0028725,DDM2205,2,202208,3.4,3.38,Good Standing,,26,64,29
658,0028725,DDM2205,3,202301,3.47,3.42,Good Standing,,43,47,48
659,0028725,DDM2205,4,202306,3.5,3.43,Good Standing,,51,39,57
660,0028725,DDM2205,5,202308,3.45,3.43,Good Standing,,69,21,77
661,0028725,DDM2205,6,202401,3.67,3.48,Good Standing,Dean's List,85,5,94
662,0028725,DDM2205,7,202406,4,3.52,Good Standing,,91,0,100
663,0025808,DECE1904,1,201904,3.33,3.33,Good Standing,,17,73,19
664,0025808,DECE1904,2,201908,3.42,3.38,Good Standing,,36,54,40
665,0025808,DECE1904,3,202001,3.67,3.41,Good Standing,,40,50,44
666,0025808,DECE1904,4,202004,3.88,3.57,Good Standing,Dean's List,59,31,66
667,0025808,DECE1904,5,202008,3.96,3.66,Good Standing,Dean's List,78,12,87
668,0025808,DECE1904,6,202101,3.33,3.64,Good Standing,,82,8,91
669,0025808,DECE1904,7,202105,4,3.68,Good Standing,,90,0,100
670,0031458,DDM2506,1,202506,3.5,3.5,Good Standing,,8,82,9
671,0028810,DECE2205,1,202205,3.08,3.08,Good Standing,,8,82,9
672,0028810,DECE2205,2,202208,3,3.03,Good Standing,,28,62,31
673,0028810,DECE2205,3,202301,2.79,2.93,Good Standing,,47,43,52
674,0028810,DECE2205,4,202306,3.33,2.96,Good Standing,,51,39,57
675,0028810,DECE2205,5,202308,3.22,3.03,Good Standing,,68,22,76
676,0028810,DECE2205,6,202401,3.39,3.1,Good Standing,,86,4,96
677,0028810,DECE2205,7,202406,3.33,3.11,Good Standing,,90,0,100
678,0022290,DECE1608,1,201608,2.83,2.83,Good Standing,,16,74,18
679,0022290,DECE1608,2,201701,2.83,2.83,Good Standing,,22,68,24
680,0022290,DECE1608,3,201704,3.02,2.91,Good Standing,,41,49,46
681,0022290,DECE1608,4,201708,3.02,2.95,Good Standing,,59,31,66
682,0022290,DECE1608,5,201801,3.33,2.97,Good Standing,,63,27,70
683,0022290,DECE1608,6,201804,2.9,2.95,Good Standing,,83,7,92
684,0022290,DECE1608,7,201808,2.71,2.99,Good Standing,,90,0,100
